total_tokes,max_seqlen,batch_size,Atten_qkv_time,Atten_flash_time,Atten_linear_time,total_time
4096,1161,4,6382.59220123291,888.8319730758667,2179.03995513916,9450.464129447937
4096,1162,6,6394.8798179626465,760.640025138855,2195.456027984619,9350.97587108612
4096,1018,6,6433.728218078613,711.679995059967,2196.4800357818604,9341.88824892044
4096,1056,5,6493.216037750244,819.1999793052673,2251.7759799957275,9564.191997051239
4096,1266,4,6595.583915710449,938.2399916648865,2250.5600452423096,9784.383952617645
4096,2060,4,6575.104236602783,1173.248052597046,2233.344078063965,9981.696367263794
4096,1703,3,6542.335987091064,1139.7119760513306,2233.344078063965,9915.39204120636
4096,1072,5,6542.367935180664,803.8399815559387,2232.3200702667236,9578.527987003326
4096,1069,5,6542.04797744751,801.7920255661011,2233.1840991973877,9577.024102210999
4096,959,5,6500.095844268799,757.7599883079529,2196.4800357818604,9454.335868358612
4096,967,5,6436.863899230957,787.4559760093689,2195.456027984619,9419.775903224945
4096,1591,4,6429.696083068848,965.3760194778442,2179.9681186676025,9575.040221214294
4096,1271,4,6381.631851196289,894.1439986228943,2178.0478954315186,9453.823745250702
4096,1683,4,6373.280048370361,1043.6480045318604,2207.7438831329346,9624.671936035156
4096,1230,4,6332.191944122314,886.784017086029,2163.583993911743,9382.559955120087
4096,1089,5,6331.39181137085,814.079999923706,2162.5919342041016,9308.063745498657
4096,1246,4,6331.39181137085,910.3360176086426,2161.6640090942383,9403.39183807373
4096,1168,5,6331.39181137085,813.0559921264648,2129.8561096191406,9274.303913116455
4096,1020,5,6230.016231536865,741.375982761383,2127.8719902038574,9099.264204502106
4096,1304,4,6230.9441566467285,905.9839844703674,2117.6319122314453,9254.560053348541
4096,1177,4,6180.895805358887,889.8559808731079,2111.488103866577,9182.239890098572
4096,932,6,6181.888103485107,676.8640279769897,2111.488103866577,8970.240235328674
4096,1940,3,6180.863857269287,1165.3120517730713,2112.5121116638184,9458.688020706177
4096,1110,5,6181.888103485107,763.9039754867554,2111.2639904022217,9057.056069374084
4096,919,6,6181.888103485107,680.832028388977,2111.488103866577,8974.208235740662
4096,1162,4,6181.888103485107,862.2080087661743,2112.5121116638184,9156.6082239151
4096,1290,4,6263.008117675781,905.2159786224365,2161.6640090942383,9329.888105392456
4096,1094,4,6330.3680419921875,872.4480271339417,2161.6640090942383,9364.480078220367
4096,1452,3,6413.4721755981445,1099.776029586792,2234.368085861206,9747.616291046143
4096,1311,4,6543.360233306885,920.5759763717651,2233.247995376587,9697.184205055237
4096,1167,4,6542.335987091064,919.5520281791687,2232.480049133301,9694.368064403534
4096,1009,5,6542.335987091064,779.263973236084,2232.3200702667236,9553.920030593872
4096,1082,5,6518.784046173096,764.9279832839966,2195.712089538574,9479.424118995667
4096,981,5,6435.647964477539,778.2400250434875,2197.5040435791016,9411.392033100128
4096,956,5,6433.7921142578125,771.0719704627991,2197.5040435791016,9402.368128299713
4096,1301,5,6435.840129852295,836.575984954834,2196.4800357818604,9468.89615058899
4096,1548,3,6407.167911529541,1098.5280275344849,2143.2321071624756,9648.928046226501
4096,985,5,6280.191898345947,771.0719704627991,2145.0560092926025,9196.319878101349
4096,1006,5,6275.07209777832,722.9440212249756,2095.103979110718,9093.120098114014
4096,1093,5,6131.711959838867,774.1439938545227,2095.103979110718,9000.959932804108
4096,1378,4,6133.471965789795,888.8319730758667,2080.76810836792,9103.072047233582
4096,1256,5,6084.60807800293,791.4239764213562,2078.6240100860596,8954.656064510345
4096,1035,5,6084.60807800293,763.9039754867554,2078.7200927734375,8927.232146263123
4096,1146,4,6142.975807189941,846.8480110168457,2110.464096069336,9100.287914276123
4096,1318,5,6180.863857269287,802.8159737586975,2110.464096069336,9094.14392709732
4096,1800,3,6329.343795776367,1157.1199893951416,2180.095911026001,9666.55969619751
4096,1447,3,6381.56795501709,1092.6079750061035,2180.095911026001,9654.271841049194
4096,990,5,6380.544185638428,778.11199426651,2179.0719032287598,9337.728083133698
4096,1338,4,6381.56795501709,909.3120098114014,2186.2399578094482,9477.11992263794
4096,1347,4,6473.728179931641,972.8000164031982,2234.2400550842285,9680.768251419067
4096,1154,4,6541.312217712402,931.8400025367737,2231.2960624694824,9704.448282718658
4096,1288,4,6542.335987091064,964.6080136299133,2232.3200702667236,9739.264070987701
4096,1756,3,6542.335987091064,1205.2479982376099,2232.2239875793457,9979.80797290802
4096,1710,4,6517.759799957275,1031.167984008789,2213.887929916382,9762.815713882446
4096,1698,3,6488.063812255859,1145.8560228347778,2214.1120433807373,9848.031878471375
4096,1230,4,6586.207866668701,943.1040287017822,2269.184112548828,9798.496007919312
4096,951,6,6652.927875518799,727.0399928092957,2269.184112548828,9649.151980876923
4096,1031,5,6750.207901000977,1175.5520105361938,2488.3201122283936,10414.080023765564
4096,1562,4,6836.22407913208,1065.9840106964111,2337.791919708252,10240.000009536743
4096,1070,4,6829.823970794678,939.8080110549927,2334.7198963165283,10104.351878166199
4096,1798,3,6830.080032348633,1238.0160093307495,2333.4720134735107,10401.568055152893
4096,971,5,7002.111911773682,838.4640216827393,2393.984079360962,10234.560012817383
4096,1062,5,7011.328220367432,847.8720188140869,2392.8959369659424,10252.096176147461
4096,921,5,7012.351989746094,830.4640054702759,2390.9120559692383,10233.728051185608
4096,1512,4,7011.328220367432,1044.4799661636353,2391.040086746216,10446.848273277283
4096,1157,4,7011.328220367432,1544.1919565200806,2671.6160774230957,11227.136254310608
4096,1022,5,6970.367908477783,803.8399815559387,2275.3279209136963,10049.535810947418
4096,1018,5,6654.975891113281,815.1040077209473,2273.024082183838,9743.103981018066
4096,1049,5,6657.8240394592285,803.8399815559387,2308.095932006836,9769.759953022003
4096,1105,5,6769.408226013184,831.4239978790283,2309.119939804077,9909.952163696289
4096,1052,5,6767.583847045898,806.9120049476624,2307.0719242095947,9881.567776203156
4096,871,7,6768.640041351318,687.1039867401123,2308.095932006836,9763.839960098267
4096,1080,5,6767.615795135498,814.079999923706,2346.911907196045,9928.607702255249
4096,1067,4,6886.40022277832,938.975989818573,2350.0800132751465,10175.45622587204
