total_tokes,max_seqlen,batch_size,Atten_qkv_time,Atten_flash_time,Atten_linear_time,total_time
2048,2048,1,2708.575963973999,729.0239930152893,945.1199769973755,4382.719933986664
2048,2048,1,2704.3840885162354,723.9680290222168,943.1040287017822,4371.456146240234
2048,1113,2,2702.336072921753,465.92000126838684,1087.488055229187,4255.744129419327
2048,1055,2,3129.3439865112305,515.1039958000183,1086.4640474319458,4730.912029743195
2048,1179,2,3128.351926803589,520.19202709198,1087.2639417648315,4735.8078956604
2048,723,3,3127.5200843811035,406.3040018081665,1085.536003112793,4619.360089302063
2048,1140,2,3128.448009490967,514.8159861564636,1145.8560228347778,4789.120018482208
2048,1070,2,3308.543920516968,532.480001449585,1145.8239555358887,4986.847877502441
2048,2048,1,3310.528039932251,860.0959777832031,1147.9040384292603,5318.528056144714
2048,1033,2,3310.8479976654053,534.5280170440674,1147.9040384292603,4993.280053138733
2048,1034,2,3310.59193611145,535.5520248413086,1154.047966003418,5000.191926956177
2048,1159,2,3337.2159004211426,558.0800175666809,1155.0400257110596,5050.335943698883
2048,1185,2,3336.1918926239014,553.9839863777161,1155.0400257110596,5045.215904712677
2048,1140,2,3336.1918926239014,542.7200198173523,1155.9040546417236,5034.815967082977
2048,1183,2,3338.239908218384,545.9200143814087,1156.0959815979004,5040.255904197693
2048,1301,2,3336.1918926239014,578.4639716148376,1156.000018119812,5070.655882358551
2048,2048,1,3337.2159004211426,863.2000088691711,1154.3359756469727,5354.751884937286
2048,1166,2,3337.2159004211426,548.8640069961548,1155.0719738006592,5041.1518812179565
2048,1304,2,3310.59193611145,571.3279843330383,1144.8320150375366,5026.751935482025
2048,1052,2,3309.567928314209,527.1679759025574,1146.720051765442,4983.455955982208
2048,711,3,3310.59193611145,414.71999883651733,1144.8320150375366,4870.143949985504
2048,1212,2,3310.59193611145,543.7440276145935,1145.0879573822021,4999.423921108246
2048,1199,2,3363.840103149414,551.9359707832336,1165.3120517730713,5081.088125705719
2048,1045,2,3365.0240898132324,535.2960228919983,1165.2159690856934,5065.536081790924
2048,1172,2,3365.8881187438965,547.0399856567383,1164.28804397583,5077.216148376465
2048,1235,2,3364.8641109466553,563.0080103874207,1164.28804397583,5092.160165309906
2048,1058,2,3363.840103149414,532.5760245323181,1163.2640361785889,5059.680163860321
2048,1237,2,3363.840103149414,563.0080103874207,1164.28804397583,5091.136157512665
2048,1118,2,3363.840103149414,544.7360277175903,1164.28804397583,5072.8641748428345
2048,1177,2,3364.8641109466553,552.9599785804749,1163.2640361785889,5081.088125705719
2048,1054,2,3366.9118881225586,540.6720042228699,1164.28804397583,5071.8719363212585
2048,801,3,3365.7920360565186,423.8399863243103,1164.28804397583,4953.920066356659
2048,1073,2,3363.840103149414,537.5999808311462,1164.28804397583,5065.72812795639
2048,889,3,3365.664005279541,427.0080029964447,1164.28804397583,4956.960052251816
2048,1090,2,3363.840103149414,543.5519814491272,1163.2640361785889,5070.65612077713
2048,1029,2,3322.751998901367,530.4319858551025,1144.8320150375366,4998.015999794006
2048,2048,1,3308.543920516968,862.2080087661743,1146.880030632019,5317.631959915161
2048,1193,2,3328.223943710327,544.7679758071899,1154.047966003418,5027.039885520935
2048,1254,2,3336.927890777588,559.1040253639221,1154.8160314559937,5050.847947597504
2048,1093,2,3335.16788482666,539.6479964256287,1154.047966003418,5028.863847255707
2048,1127,2,3337.2159004211426,537.4079942703247,1154.047966003418,5028.671860694885
2048,1188,2,3421.1840629577637,556.768000125885,1182.7199459075928,5160.6720089912415
2048,1228,2,3423.1040477752686,571.3919997215271,1182.7199459075928,5177.215993404388
2048,1355,2,3423.0399131774902,601.0879874229431,1184.5120191574097,5208.639919757843
2048,1089,2,3423.2640266418457,544.7679758071899,1173.5039949417114,5141.535997390747
2048,1227,2,3393.53609085083,568.3199763298035,1173.2800006866455,5135.136067867279
2048,1039,2,3393.53609085083,536.575973033905,1174.399971961975,5104.51203584671
2048,1246,2,3394.5600986480713,563.1999969482422,1172.4799871444702,5130.240082740784
2048,1382,2,3391.4880752563477,589.8240208625793,1154.2400121688843,5135.552108287811
2048,1139,2,3337.2159004211426,540.6720042228699,1154.7839641571045,5032.671868801117
2048,1089,2,3335.3281021118164,538.7200117111206,1153.8879871368408,5027.936100959778
2048,2048,1,3335.9999656677246,864.2560243606567,1156.0640335083008,5356.320023536682
2048,1077,2,3357.696056365967,533.7600111961365,1164.28804397583,5055.744111537933
2048,1090,2,3365.8881187438965,544.7679758071899,1164.28804397583,5074.9441385269165
2048,1219,2,3365.8881187438965,565.2480125427246,1164.28804397583,5095.424175262451
2048,1036,2,3364.8641109466553,537.5679731369019,1164.28804397583,5066.720128059387
2048,1132,2,3422.9440689086914,551.9359707832336,1182.7199459075928,5157.599985599518
2048,1254,2,3422.208070755005,567.296028137207,1182.7199459075928,5172.224044799805
2048,1163,2,3422.3361015319824,555.7760000228882,1182.7199459075928,5160.832047462463
2048,1299,2,3422.208070755005,581.60001039505,1173.4720468521118,5177.280128002167
2048,864,3,3392.7040100097656,449.535995721817,1174.496054649353,5016.736060380936
2048,1145,2,3393.791913986206,542.527973651886,1173.2159852981567,5109.535872936249
2048,725,3,3392.512083053589,425.9519875049591,1173.5039949417114,4991.968065500259
2048,1242,2,3384.2239379882812,564.2240047454834,1164.2240285873413,5112.671971321106
2048,2048,1,3364.8641109466553,867.5839900970459,1164.28804397583,5396.736145019531
2048,1099,2,3364.8641109466553,538.6239886283875,1164.28804397583,5067.776143550873
2048,1091,2,3364.8641109466553,539.5200252532959,1162.335991859436,5066.720128059387
2048,810,3,3360.703945159912,413.6959910392761,1144.8320150375366,4919.231951236725
2048,2048,1,3308.3839416503906,855.0400137901306,1144.6080207824707,5308.031976222992
2048,2048,1,3309.567928314209,853.8560271263123,1145.8560228347778,5309.279978275299
2048,1277,2,3310.4960918426514,553.9839863777161,1144.8320150375366,5009.312093257904
2048,1208,2,3336.1918926239014,547.8399991989136,1155.0079584121704,5039.039850234985
2048,1101,2,3337.2159004211426,539.5839810371399,1154.047966003418,5030.8478474617
2048,1122,2,3337.2159004211426,535.5520248413086,1154.8479795455933,5027.615904808044
2048,2048,1,3336.319923400879,859.1359853744507,1145.8560228347778,5341.311931610107
2048,2048,1,3308.3200454711914,856.0640215873718,1145.6960439682007,5310.080111026764
2048,821,3,3309.567928314209,446.46400213241577,1174.3680238723755,4930.399954319
2048,752,3,3310.59193611145,408.35198760032654,1145.8239555358887,4864.767879247665
2048,834,3,3275.775909423828,420.76799273490906,1111.0399961471558,4807.583898305893
2048,753,3,3204.9601078033447,411.6480052471161,1111.0080480575562,4727.616161108017
2048,1286,2,3203.0720710754395,549.888014793396,1111.0080480575562,4863.968133926392
2048,1070,2,3203.0720710754395,510.97601652145386,1111.0080480575562,4825.0561356544495
2048,1196,2,3202.9120922088623,537.4400019645691,1110.0159883499146,4850.368082523346
2048,826,3,3204.0960788726807,410.6239974498749,1110.0159883499146,4724.73606467247
2048,1162,2,3204.0960788726807,530.4319858551025,1111.0399961471558,4845.568060874939
2048,1189,2,3203.0720710754395,529.4079780578613,1110.0159883499146,4842.496037483215
2048,1192,2,3202.0480632781982,529.4079780578613,1135.6159448623657,4867.071986198425
2048,1109,2,3283.967971801758,533.407986164093,1135.6159448623657,4952.991902828217
2048,1116,2,3282.9439640045166,532.4479937553406,1136.6080045700073,4951.9999623298645
2048,1047,2,3283.967971801758,524.4479775428772,1136.639952659607,4945.055902004242
2048,797,3,3293.9839363098145,431.2640130519867,1145.632028579712,4870.879977941513
2048,1068,2,3308.543920516968,532.480001449585,1145.8560228347778,4986.879944801331
2048,1146,2,3308.543920516968,533.5040092468262,1144.9919939041138,4987.039923667908
2048,809,3,3309.47208404541,428.0320107936859,1145.6960439682007,4883.200138807297
2048,1074,2,3340.287923812866,536.575973033905,1165.3120517730713,5042.1759486198425
2048,2048,1,3365.8881187438965,868.1280016899109,1164.28804397583,5398.304164409637
2048,2048,1,3365.823984146118,869.1200017929077,1165.3120517730713,5400.256037712097
2048,1418,2,3365.8881187438965,606.2080264091492,1169.152021408081,5141.248166561127
2048,867,3,3421.1840629577637,453.6319971084595,1184.7039461135864,5059.52000617981
2048,746,3,3423.232078552246,428.0320107936859,1183.743953704834,5035.008043050766
